title,month(cout),day(cout),hour(cout),minute(cout),month(cin),day(cin),hour(cin),minute(cin),deweyClass,"TIMESTAMPDIFF(DAY,cout,cin)"
"Sid the science kid Sids sing along",11,12,18,21,12,3,14,19,782.42083,20
"Rock n learn Physical science",11,12,19,59,12,3,14,21,500.2,20
"National park animals for kids",11,12,19,53,12,3,14,21,590.0973,20
"My fantastic field trip to the planets",11,12,19,59,12,3,14,21,523.4,20
Addition,11,17,15,15,12,3,14,22,513.211,15
"All about motion balance",11,17,15,15,12,3,14,24,531.11,15
"Blast off a kids introduction to the space program",11,17,15,15,12,3,14,24,629.40973,15
"Families of Russia",11,26,14,17,12,3,14,25,947.086,7
"Families of France",11,26,14,17,12,3,14,25,944.084,7
Japan,11,26,14,17,12,3,14,25,915.2,7
"Families of Vietnam",11,26,14,17,12,3,14,25,959.7,7
"Families of Philippines",11,26,14,17,12,3,14,25,959.9,7
"More families of Mexico",11,26,14,17,12,3,14,25,972.0836,7
"science of Disney imagineering Energy",11,17,15,15,12,3,14,26,530,15
"best of The Electric Company Vol 2",11,19,17,50,12,3,14,35,372.414,13
Electricity,11,12,19,59,12,3,14,35,537,20
"science of Disney imagineering Electricity",11,12,19,53,12,3,14,36,537,20
"science of Disney imagineering Magnetism",11,12,19,59,12,3,14,36,531.55,20
"All about the water cycle",11,12,19,59,12,3,14,37,551.48,20
"Little Roosters diamond button",11,27,13,13,12,3,14,38,398.20943,6
Climates,11,12,19,59,12,3,14,39,551.6,20
Gravity,11,4,15,9,12,3,14,40,531.14,28
"city of bees",11,19,15,5,12,3,14,42,638.1,13
"I am not a target",11,19,14,25,12,3,14,43,362.88083,14
"Dealing with feelings",11,22,15,36,12,3,14,58,152.4,10
Migration,11,22,15,36,12,3,14,58,591.568,10
"Schoolhouse rock Grammar",11,14,12,31,12,3,14,58,428,19
"Origami alive Vol 1",11,2,12,19,12,3,14,58,736.982,31
"Origami fun for kids",11,2,12,19,12,3,14,58,736.982,31
"Activity TV Origami",11,2,12,18,12,3,14,59,736.982,31
Thanksgiving,11,26,12,12,12,3,14,59,394.2649,7
Amphibian,11,22,15,36,12,3,14,59,597.8,10
"School house rock Election collection",11,27,11,51,12,3,15,8,320.973,6
"AstroPuppies in space an amazing adventure for young astronauts",11,27,16,16,12,3,15,45,523.2,5
"All about John Deere for kids Part 4",11,26,18,8,12,3,15,47,629.225,6
"Activity TV Magic Vol 2",11,26,18,24,12,3,15,47,793.8,6
"Activity TV Puppets",11,26,18,10,12,3,15,48,745.59224,6
Life,11,26,18,8,12,3,15,48,570,6
"Activity TV Halloween Vol 3",11,26,18,8,12,3,15,48,745.59416,6
"Schoolhouse rock America",11,26,18,24,12,3,15,49,973,6
Reptile,11,26,18,8,12,3,15,49,597.957,6
"John Deere action Part one",11,26,18,8,12,3,15,52,629.2252,6
"Colonial America",11,26,18,8,12,3,15,52,973.2,6
"Activity TV Room projects",11,26,18,24,12,3,15,52,747.1,6
"Im a potty pirate potty training for boys",11,9,15,34,12,3,15,53,649.62,24
"I spy A mumble monster mystery other stories",11,26,18,8,12,3,15,55,793.735,6
"Barack Obama the story of our 44th president",11,26,18,8,12,3,15,55,973.93209,6
"Grand Canyon for kids",11,12,19,59,12,3,15,56,917.9132,20
"If the world were a village a story about the worlds people",11,3,14,33,12,3,15,59,304.6,30
"Snowplows on patrol",11,21,17,0,12,3,16,1,625.763,11
"I love toy trains Parts 10 11 12",11,21,17,0,12,3,16,1,625.19,11
"Fire trucks in action",11,21,17,0,12,3,16,1,628.9259,11
"Mighty machines Mega pack",11,21,17,0,12,3,16,1,629.225,11
"Mighty machines Lights ladders",11,25,14,42,12,3,16,11,629.224,8
"Lots lots of fire songs safety tips",11,26,13,4,12,3,16,11,363.377,7
"magic school bus Holiday special",11,21,17,48,12,3,16,15,333.72,11
"Elmos potty time",11,12,16,6,12,3,16,47,649.62083,21
"French 1 Eating and drinking",11,6,16,34,12,3,16,52,448.3421,27
"French 2 Wake up smiling",11,6,16,33,12,3,16,52,448.3421,27
"Raven steals the daylight a story from Alaska",11,21,14,35,12,3,16,53,398.20979,12
"Kids can play guitar",11,21,17,16,12,3,16,54,787.87,11
"Spanish 1 Eating and drinking",11,18,15,47,12,3,17,16,468.3421,15
"Sing along songs Happy haunting",11,18,17,34,12,3,17,23,782.42083,14
"Mister Maker I have an idea",11,19,16,38,12,3,17,25,745.5,14
"magic school bus takes flight",11,19,16,38,12,3,17,29,500,14
"Dino world",11,19,16,38,12,3,17,30,567.9,14
"French 1 Eating and drinking",11,14,12,22,12,3,17,32,448.3421,19
"French Disc 5 Happy sad and silly",11,14,12,22,12,3,17,32,448.3421,19
"French 3 Playtime",11,14,12,22,12,3,17,32,448.3421,19
"French Disc 6 I can count",11,14,12,22,12,3,17,32,448.3421,19
"Party day",11,14,11,50,12,3,17,42,782.42083,19
"Teaching signs for baby minds 1 Everyday signs",11,20,14,55,12,3,17,50,419.7,13
"Sid the science kid Sid wings it",11,20,14,55,12,3,17,51,629.1301,13
"Around the world",11,16,12,57,12,3,18,8,305.8,17
"Road construction ahead 2",11,23,11,4,12,3,18,17,625.725,10
"All about big machines",11,23,11,4,12,3,18,18,629,10
"Mandarin Chinese 2 Wake up smiling",11,12,13,12,12,3,18,36,495.13421,21
"Human machine",11,19,17,11,12,3,18,50,612,14
"Sid the science kid Sids sense ational adventures",11,27,13,30,12,3,18,59,500,6
"Dino world",11,27,13,30,12,3,19,0,567.9,6
"Mister Rogers neighborhood What do you do with the mad that you feel",11,19,10,10,12,3,19,9,152.47,14
"Whats in the Bible 2 Let my people go",11,21,12,6,12,3,19,11,222.12,12
"Teaching signs for baby minds 1 Everyday signs",11,21,17,7,12,3,19,19,419.7,12
"Baby signing time Volume 3 A new day",11,21,17,7,12,3,19,19,419,12
"Teaching signs for baby minds 2 Concepts combinations",11,21,17,7,12,3,19,19,419.7,12
"Baby signing time Volume 1",11,21,17,7,12,3,19,19,419,12
"Teaching signs for baby minds 3 Dictionary alphabet",11,17,13,12,12,3,19,19,419.7,16
"Baby signing time Volume 4 Lets be friends",11,26,11,43,12,3,19,20,419,7
"Play learn Chinese with Mei Mei 2",11,26,18,16,12,3,19,29,495.1824,7
"Baby signing time Volume 2",11,17,13,12,12,3,19,37,419,16
"Preschool fun Letters numbers",11,23,17,4,12,3,20,10,201,10
"Lots lots of fire songs safety tips",11,29,13,42,12,4,10,1,363.377,4
"Lots lots of trains Vol 2 Thunder on the tracks",11,29,13,43,12,4,10,1,625.2,4
"Get fit kids vol 1 Hustle bustle move your muscles",11,25,12,23,12,4,10,23,613.7042,8
"Lots lots of trains Vol 1 Smokin steam diesel",11,20,11,53,12,4,11,24,625.2,13
"Wiggles You make me feel like dancing",11,20,11,13,12,4,11,27,201,14
"Sid the science kid Sids sing along",11,20,11,13,12,4,11,27,782.42083,14
"Wiggles Lets eat",11,20,11,13,12,4,11,27,782.42083,14
"Phonics 4 babies Colors counting",11,20,17,2,12,4,11,28,649.68,13
"Who lives in the sea",11,20,13,26,12,4,11,44,591.77,13
Cat,11,20,13,26,12,4,11,44,599.75,13
Life,11,20,13,26,12,4,11,44,570,13
"Dive into diversity",11,20,13,26,12,4,11,44,591.77,13
"Pizza party Yoga class for kids",11,26,11,3,12,4,11,52,613.7046,8
"Yoga by the dozen",11,20,10,19,12,4,11,54,613.7046,14
"Families of Panama",11,21,13,49,12,4,12,55,972.87,12
"Wild about safety Safety smart goes green",11,25,16,11,12,4,13,0,363.7,8
"Meet the shapes",11,25,16,11,12,4,13,0,516.15,8
"Japanese Disc 1 Eating and drinking",11,20,11,48,12,4,13,5,495.68342,14
"Rock n learn Telling time",11,6,12,27,12,4,13,11,681.113,28
"Telling time",11,13,12,18,12,4,13,12,529,21
"Wiggles Celebration",11,1,16,38,12,4,13,14,782.42083,32
"Drawing power Vol 1 Ultimate drawing tool kit",11,7,14,32,12,4,13,30,741.2,26
"BabyFirst tales classic stories retold for babies Vol 1",11,14,11,7,12,4,13,41,398.2,20
"Teaching signs for baby minds 1 Everyday signs",11,21,11,28,12,4,13,44,419.7,13
"Families of Germany",11,27,11,20,12,4,13,47,943,7
"world of learning Volume 2",11,27,11,21,12,4,13,48,629.13334,7
"Ethiopia for kids",11,27,11,20,12,4,13,51,963,7
"School house rock Election collection",11,30,14,5,12,4,14,28,320.973,4
"key to card magic",11,6,16,3,12,4,14,34,793.85,27
"iKnow animals letters sounds Vol 2",11,20,17,51,12,4,14,57,372.465,13
"Sid the science kid Sids sing along",11,23,14,35,12,4,15,12,782.42083,11
"iKnow animals letters sounds Vol 2",11,29,13,36,12,4,15,13,372.465,5
"Rock n learn Getting ready for kindergarten",11,29,13,36,12,4,15,13,372.218,5
"Meet the numbers",11,29,13,36,12,4,15,14,372.72,5
"Predator and prey",11,29,13,36,12,4,15,15,591.53,5
"Families of Vietnam",11,25,14,56,12,4,15,15,959.7,9
"Families of Mexico",11,25,14,56,12,4,15,18,972.0836,9
"Im a potty princess potty training for girls",11,25,14,56,12,4,15,18,649.62,9
"Meet the letters",11,29,13,36,12,4,15,19,428.13,5
"Ready for beginning math",11,29,13,36,12,4,15,20,372.7049,5
"Discovering colors Descubriendo los colores",11,25,14,56,12,4,15,21,535.6,9
"Rock n learn Letter sounds",11,25,14,56,12,4,15,21,372.465,9
"Who lives in Puget Sound",11,20,17,39,12,4,15,51,591.7699,13
"March on the day my brother Martin changed the world and more stories about African American history",11,20,17,39,12,4,15,51,973.0496,13
"short life of Anne Frank",11,20,17,39,12,4,15,52,940.5318,13
"Animal atlas Family time",11,30,16,53,12,4,16,5,590,3
"Kids love Spanish Volume 3 Family",11,30,16,53,12,4,16,5,468.3421,3
"Spanish 3 Playtime",11,30,16,53,12,4,16,5,468.3421,3
Flight,11,23,15,51,12,4,16,6,629.13,11
"Spanish Disc 4 In my home",11,30,16,53,12,4,16,9,468.3421,3
"Rock n learn Life science",11,30,16,53,12,4,16,10,570,3
Reptile,11,30,16,53,12,4,16,10,597.957,3
"Kids love Spanish Volume 7 Basic phrases",11,30,16,53,12,4,16,11,468.3421,3
"Vamos a jugar Lets play",11,30,16,53,12,4,16,12,468.3421,3
"Lots lots of trucks Vol 1 Hard workin trucks",11,23,11,44,12,4,17,37,629.224,11
"Baby signing time Volume 4 Lets be friends",11,20,11,58,12,4,17,44,419,14
"Taste my world",11,20,11,58,12,4,17,44,612.87,14
"King March",11,26,15,31,12,4,18,3,398.20942,8
Forests,11,26,14,40,12,4,19,1,577.3,8
Cat,11,27,18,51,12,4,19,7,599.75,7
"School house rock Earth",11,16,12,59,12,4,19,36,333.72,18
"John Deere earth mover action",11,23,11,41,12,5,12,35,629.225,12
"magic school bus Holiday special",11,19,11,45,12,5,12,40,333.72,16
"Be the creature The complete first season",11,25,13,8,12,5,13,7,590,9
"Sid the science kid The ruler of thumb",11,21,15,11,12,5,13,10,530.8,13
"Adentro y afuera Inside and out",11,15,16,35,12,5,13,18,468.3421,19
"Things with strings",11,15,16,35,12,5,13,18,787,19
"Cantamos y aprendemos con Josâ Luis Orozco",11,15,16,35,12,5,13,18,468.3421,19
"Young minds numbers and counting",11,15,16,35,12,5,13,19,513.211,19
"estaciones The seasons",11,15,16,36,12,5,13,19,468.3421,19
"Smart start for kids ABCs",11,15,16,35,12,5,13,19,428.1,19
"Signing time Series 2 volume 5 Going outside",11,15,16,35,12,5,13,19,419.7,19
"iKnow animals letters sounds Vol 2",11,21,17,41,12,5,13,28,372.465,13
"French Disc 4 In my home",11,23,11,43,12,5,13,52,448.3421,12
"elephant DVD with Eric Herman",11,23,12,34,12,5,13,53,782.42083,12
"Wiggles Its always Christmas with you",11,23,12,34,12,5,13,54,782.42083,12
"Gustafer Yellowgolds Have you never been yellow",11,23,12,34,12,5,13,54,782.42083,12
Mexico,11,23,12,34,12,5,13,54,972,12
"Swingset mamas swing dance and sing",11,23,12,34,12,5,13,55,782.42083,12
"magic school bus Human body",11,21,15,33,12,5,14,16,612,13
"Eyewitness Planets",11,19,14,36,12,5,14,25,523.4,15
"iKnow animals letters sounds Vol 1",11,26,16,19,12,5,14,26,372.465,8
India,11,26,16,19,12,5,14,26,305.8914,8
"Families of Vietnam",11,21,11,34,12,5,14,53,959.7,14
"Families of Costa Rica",11,21,11,34,12,5,14,53,972.86,14
"AstroPuppies in space an amazing adventure for young astronauts",11,14,19,26,12,5,14,57,523.2,20
"Mighty machines Lights ladders",11,14,19,26,12,5,15,0,629.224,20
"Blast off a kids introduction to the space program",11,14,19,26,12,5,15,2,629.40973,20
"Crossing the snow a tale from Japan",11,21,11,41,12,5,15,13,398.20952,14
"Activity TV Cooking snacks",11,20,11,27,12,5,15,19,641.5123,15
"Podna and Podni a story from Pakistan",11,21,11,41,12,5,15,24,398.20954,14
"Green Man of Knowledge",11,21,11,41,12,5,15,25,398.20941,14
"science of Disney imagineering Electricity",11,17,13,11,12,5,15,26,537,18
"Hear my world",11,27,15,36,12,5,15,26,612.85,7
"See my world",11,27,15,36,12,5,15,27,612.84,7
"science of Disney imagineering Gravity",11,17,13,12,12,5,15,28,531.14,18
"science of Disney imagineering Trajectory",11,17,13,12,12,5,15,28,531.55,18
"science of Disney imagineering Magnetism",11,17,13,11,12,5,15,29,531.55,18
"three sisters who fell into the mountain a story from Norway",11,21,11,41,12,5,15,30,398.20948,14
Omuninyan,11,21,11,41,12,5,15,31,398.20968,14
"John Deere action 3",11,14,13,29,12,5,15,40,629.2252,21
"Kidz bop Dance moves",11,13,16,37,12,5,15,49,793.3,21
"safe side Stranger safety hot tips to help keep cool kids safer with people they dont know and kinda know",11,22,16,58,12,5,15,54,613.6083,12
"Kung fu for kids",11,21,15,59,12,5,15,58,796.8159,13
"Predator and prey",11,18,10,30,12,5,16,28,591.53,17
"Lets frame our pictures",11,14,15,28,12,5,16,39,749.7,21
"Soccer games 40 great games to make your practices fun",11,19,18,49,12,5,16,50,796.3342,15
"Signing time Volume 6 My favorite things",11,21,17,23,12,5,17,0,419.7,13
"Meet the shapes",11,19,16,37,12,5,17,4,516.15,16
"Mandarin Chinese 1 Eating and drinking",11,23,15,25,12,5,17,25,495.13421,12
"Activity TV Paper airplanes",11,12,14,49,12,5,17,25,745.592,23
"Spanish Disc 6 I can count",11,16,16,26,12,5,17,28,468.3421,19
"Wiggles Celebration",11,21,15,48,12,5,17,34,782.42083,14
"Swan lake",11,12,17,14,12,5,17,35,792.842,23
"Signing time Series 2 volume 7 My favorite sport",11,12,17,14,12,5,17,44,419.7,23
"Free to be you and me",11,22,17,53,12,5,18,12,810.8,13
"British Isles",11,8,10,56,12,5,18,22,914.1,27
Life,11,29,13,7,12,5,19,36,570,6
"magic school bus Human body",11,1,14,41,12,6,10,13,612,34
"magic school bus Sea and stars",11,1,14,41,12,6,10,13,500,34
"Giving thanks and more stories to celebrate American heritage",11,16,14,20,12,6,10,13,973,19
"Wiggles The Wiggles go bananas",11,22,10,36,12,6,10,51,782.42083,14
India,11,22,11,59,12,6,11,20,305.8914,13
"Between the lions Get cooking 8 stories fun activities",11,22,12,0,12,6,11,23,372.465,13
"First fun with Spanish",11,22,11,45,12,6,11,44,468.3421,13
"Adentro y afuera Inside and out",11,22,11,46,12,6,11,44,468.3421,13
"Nature for kids Beginning Spanish the fun and easy way to learn Spanish",11,22,11,45,12,6,11,44,468.24,13
"fiesta de Fritzi Fritzis party",11,22,11,45,12,6,11,44,468.3421,13
Gravity,11,26,18,29,12,6,11,58,531.14,9
"Arctic tale",11,26,18,29,12,6,12,33,599.786,9
Flight,11,26,18,29,12,6,12,34,629.13,9
Harlem,11,29,15,48,12,6,12,56,811.54,6
Predators,11,26,11,26,12,6,13,7,591.53,10
"Sid the science kid Sid wings it",11,20,17,42,12,6,13,12,629.1301,15
"science of Disney imagineering Friction",11,25,13,24,12,6,13,23,531.1134,10
"Giving thanks and more stories to celebrate American heritage",11,25,11,27,12,6,14,9,973,11
"John Deere action 3",11,25,11,37,12,6,14,10,629.2252,11
"Lets talk geography maps and globes",11,25,11,27,12,6,14,11,912,11
"Sid the science kid Sid wings it",11,25,15,18,12,6,14,47,629.1301,10
YogaKids,11,24,14,40,12,6,16,4,613.7042,12
"Rocks and minerals",11,22,14,26,12,6,16,4,552,14
"Pizza party Yoga class for kids",11,24,14,40,12,6,16,4,613.7046,12
Life,11,6,13,57,12,6,16,4,570,30
"Hard Hat Harrys rescue adventures and police cars",11,4,15,49,12,6,16,4,363.3481,32
"Dinosaurs lifestyles of the big and carnivorous",11,22,14,26,12,6,16,7,567.9,14
"Rock n learn Multiplication rap",11,22,14,26,12,6,16,7,513.213,14
"Schoolhouse rock Science",11,22,14,26,12,6,16,8,500,14
Habitats,11,22,14,26,12,6,16,9,577,14
"way things work Steam power",11,23,15,38,12,6,17,8,621.183,13
"Japanese Disc 1 Eating and drinking",11,1,13,29,12,6,18,54,495.68342,35
"Japanese Disc 3 Playtime",11,1,13,26,12,6,18,54,495.68342,35
"Japanese Disc 2 Wake up smiling",11,1,13,29,12,6,19,0,495.68342,35
"Families of Kenya",11,24,16,39,12,7,10,5,967.62,12
"Families of Egypt",11,24,16,39,12,7,10,5,962.055,12
"Families of Philippines",11,24,16,39,12,7,10,5,959.9,12
"Im a potty princess potty training for girls",11,23,14,38,12,7,10,52,649.62,13
"School house rock Money rock",11,9,10,42,12,7,10,59,332.024,28
Seashore,11,18,17,13,12,7,11,17,578.7699,18
"safe side Stranger safety hot tips to help keep cool kids safer with people they dont know and kinda know",11,23,13,40,12,7,11,37,613.6083,13
"National park animals for kids",11,23,14,17,12,7,11,48,590.0973,13
"iKnow animals letters sounds Vol 1",11,10,16,53,12,7,11,48,372.465,26
"Mandarin Chinese Disc 5 Happy sad and silly",11,21,13,2,12,7,11,54,495.13421,15
"Lets hear it for the Laurie Berkner Band",11,24,14,37,12,7,11,55,782.42083,12
"Sleeping beauty",11,24,14,37,12,7,11,59,792.842,12
Bird,11,24,14,37,12,7,12,1,598,12
"Yellowstone for kids",11,23,12,18,12,7,12,2,917.8752,13
"Kung fu for kids",11,23,12,18,12,7,12,2,796.8159,13
"Sid the science kid Sids sense ational adventures",11,23,13,55,12,7,12,3,500,13
"Dan Zanes and friends The fine friends are here",11,7,11,52,12,7,12,12,782.42083,30
"Mandarin Chinese Disc 4 In my home",11,21,13,2,12,7,12,13,495.13421,15
"German for babies toddlers and preschoolers Disc 1 Eating and drinking",11,25,17,46,12,7,12,19,438.3421,11
"Signing time Series 2 volume 10 Helping out around the house",11,25,17,10,12,7,12,22,419.7,11
"Signing time Volume 9 The zoo train",11,25,17,10,12,7,12,22,419.7,11
"Im a potty princess potty training for girls",11,2,13,10,12,7,12,38,649.62,34
Atmosphere,11,30,15,10,12,7,12,38,551.5,6
"Rock n learn Alphabet",11,25,16,10,12,7,12,41,372.41,11
"Multiplication rock",11,27,16,42,12,7,12,47,513.213,9
"All about motion balance",11,27,16,42,12,7,12,48,531.11,9
"All about the brain",11,10,16,14,12,7,13,0,612.82,26
"All about blood the heart",11,10,16,14,12,7,13,2,612.1,26
"How did that get in my lunchbox the story of food",11,10,16,14,12,7,13,7,641.3,26
"Mighty machines Big wheels rollin",11,27,13,23,12,7,13,42,629.225,10
"Geometry triangles other polygons",11,23,11,42,12,7,13,42,513.13,14
"science of Disney imagineering Friction",11,23,11,42,12,7,13,42,531.1134,14
"Amelia Earhart",11,27,13,23,12,7,13,42,629.13092,10
"science of Disney imagineering Trajectory",11,23,11,42,12,7,13,42,531.55,14
"Activity TV Halloween Vol 3",11,10,14,11,12,7,13,45,745.59416,26
"Activity TV Halloween Vol 2",11,10,14,11,12,7,13,46,745.59416,26
Nutcracker,11,24,14,56,12,7,14,0,792.842,12
"African American",11,24,14,56,12,7,14,1,305.89607,12
"magic school bus takes flight",11,17,16,32,12,7,14,4,500,19
"Earths seasons",11,9,13,39,12,7,14,19,508.2,28
"way things work Screws",11,21,12,22,12,7,14,19,621.882,16
"Signing time Series 2 volume 9 My things",11,21,11,16,12,7,14,22,419.7,16
"Meet the letters",11,21,11,16,12,7,14,22,428.13,16
"Learn French with Pânâlope Pezi Beginners level 1 volume 1",11,9,12,31,12,7,15,2,448.2421,28
"Activity TV Juggling",11,27,13,22,12,7,15,15,793.87,10
"Kids who rip com Vol 4",11,23,16,19,12,7,15,54,796.046,13
"March on the day my brother Martin changed the world and more stories about African American history",11,18,14,16,12,7,15,58,973.0496,19
"Signing time Volume 1 My first signs",11,16,17,17,12,7,16,15,419.7,20
"Lets learn how to draw",11,23,17,12,12,7,16,17,741.2,13
"Im a potty princess potty training for girls",11,23,15,47,12,7,16,17,649.62,14
"Fairy dancing",11,23,17,12,12,7,16,19,791.4372,13
"magic school bus Creepy crawly fun",11,12,18,53,12,7,16,27,534,24
"Shalom sesame Volume 2 Chanukah the missing Menorah",11,26,17,47,12,7,16,28,956.94,10
"Sid the science kid Sid wings it",11,21,12,31,12,7,16,33,629.1301,16
"Baby see n sign II Vol 2 Object word association continued beginning abstract concepts",11,29,16,49,12,7,16,36,649.122,7
"Swingset mamas swing dance and sing",11,27,16,50,12,7,16,49,782.42083,9
"magic school bus catches a wave",11,23,16,18,12,7,16,54,553.7,14
"Kidz bop Dance moves",11,27,17,53,12,7,17,4,793.3,9
Division,11,2,14,29,12,7,17,5,513.214,35
"Mighty machines Tremendous tools",11,16,16,8,12,7,17,13,621.8,21
"animales Animals",11,16,16,8,12,7,17,13,468.3421,21
"estaciones The seasons",11,16,16,8,12,7,17,13,468.3421,21
